project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2004751,AWE.AMARGAL.CAM7,d193c625-a866-4276-8964-612e5c28099d,DCIM0043.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/d193c625-a866-4276-8964-612e5c28099d.JPG,0,Diego Lizcano,6c112b2c-b427-4b7e-8f11-b720c989abf3,Aves,Galliformes,Cracidae,Nothocrax,urumutum,Nocturnal Curassow,,2022-12-07 17:03:30,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,acd98f22-8d6a-4f12-b566-8e81e7f4182f,DCIM0044.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/acd98f22-8d6a-4f12-b566-8e81e7f4182f.JPG,0,Diego Lizcano,6c112b2c-b427-4b7e-8f11-b720c989abf3,Aves,Galliformes,Cracidae,Nothocrax,urumutum,Nocturnal Curassow,,2022-12-07 17:03:30,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,80254ef0-4bd6-4a6a-b7d7-af2533062eed,DCIM0045.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/80254ef0-4bd6-4a6a-b7d7-af2533062eed.JPG,0,Diego Lizcano,6c112b2c-b427-4b7e-8f11-b720c989abf3,Aves,Galliformes,Cracidae,Nothocrax,urumutum,Nocturnal Curassow,,2022-12-07 17:03:31,1,,,,,,,false,,,CC-BY-NC
2004751,AWE-AMARGAL-CAM17,426917b7-0002-4b81-829c-af01aff31578,12070013.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2210941/prod/directUpload/426917b7-0002-4b81-829c-af01aff31578.JPG,0,Diego Lizcano,32c0147f-1967-4644-b107-8133ae1f020a,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,,2022-12-07 18:56:05,1,,,,,,,false,,,CC-BY-NC
2004751,AWE-AMARGAL-CAM17,935a1042-e76b-42d2-8d0d-0d36e4a65847,12070014.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2210941/prod/directUpload/935a1042-e76b-42d2-8d0d-0d36e4a65847.JPG,0,Diego Lizcano,32c0147f-1967-4644-b107-8133ae1f020a,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,,2022-12-07 18:56:06,1,,,,,,,false,,,CC-BY-NC
2004751,AWE-AMARGAL-CAM17,665eea11-005c-42ef-a40c-4e80da4e51fa,12070015.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2210941/prod/directUpload/665eea11-005c-42ef-a40c-4e80da4e51fa.JPG,0,Diego Lizcano,32c0147f-1967-4644-b107-8133ae1f020a,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,,2022-12-07 18:56:06,1,,,,,,,false,,,CC-BY-NC
2004751,AWE-AMARGAL-CAM17,200cec36-2280-48d4-b1f7-ad38acfe1fc7,12070016.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2210941/prod/directUpload/200cec36-2280-48d4-b1f7-ad38acfe1fc7.JPG,0,Diego Lizcano,32c0147f-1967-4644-b107-8133ae1f020a,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,,2022-12-07 18:56:07,1,,,,,,,false,,,CC-BY-NC
2004751,AWE-AMARGAL-CAM17,29c314a8-b676-4707-b83c-dd472bfd5a56,12070017.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2210941/prod/directUpload/29c314a8-b676-4707-b83c-dd472bfd5a56.JPG,0,Diego Lizcano,32c0147f-1967-4644-b107-8133ae1f020a,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,,2022-12-07 18:56:08,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM8,b5f2096e-39eb-4c5f-b64a-957a42e8aa97,DCIM0026.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209683/prod/directUpload/b5f2096e-39eb-4c5f-b64a-957a42e8aa97.JPG,0,Diego Lizcano,8bc77c4f-5437-486e-9d9b-cb37f52e6af3,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Red-rumped Agouti,,2022-12-09 15:46:09,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM8,b0da9ecd-28a5-4117-b1b4-7d306131145f,DCIM0027.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209683/prod/directUpload/b0da9ecd-28a5-4117-b1b4-7d306131145f.JPG,0,Diego Lizcano,8bc77c4f-5437-486e-9d9b-cb37f52e6af3,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Red-rumped Agouti,,2022-12-09 15:46:09,1,,,,,,,false,,,CC-BY-NC
